id,count
2997,10
2998,84
2999,6
3000,1
3001,7
3002,8
3003,84
3004,86
3005,1
3006,1
3007,1
3008,94
3009,1
3010,1
3011,1
3012,1
3013,23
3014,1
3015,1
3016,61
3017,3
3018,6
3019,23
3020,1
3021,3
3022,3
3023,1
3024,75
3025,1
3026,1
3027,2
3028,15
3029,1
3030,2
3031,35
3032,2
3033,1
3034,9
3035,1
3036,21
3037,85
3038,94
3039,1
3040,1
3041,29
3042,1
3043,1
3044,1
3045,1
3046,1
3047,89
3048,42
3049,1
3050,1
3051,3
3052,22
3053,68
3054,2
3055,57
3056,1
3057,45
3058,1
3059,1
3060,1
3061,2
3062,36
3063,22
3064,9
3065,23
3066,2
3067,65
3068,48
3069,44
3070,1
3071,1
3072,2
3073,1
3074,1
3075,14
3076,1
3077,1
3078,24
3079,1
3080,3
3081,63
3082,10
3083,15
3084,2
3085,2
3086,54
3087,1
3088,22
3089,22
3090,13
3091,1
3092,1
3093,2
3094,1
3095,1
3096,2
3097,3
3098,22
3099,1
3100,2
3101,15
3102,54
3103,14
3104,15
3105,2
3106,22
3107,1
3108,14
3109,1
3110,5
3111,1
3112,1
3113,1
3114,63
3115,31
3116,23
3117,23
3118,3
3119,5
3120,4
3121,37
3122,1
3123,2
3124,6
3125,15
3126,1
3127,1
3128,2
3129,2
3130,14
3131,1
3132,1
3133,1
3134,1
3135,23
3136,23
3137,92
3138,1
3139,1
3140,69
3141,1
3142,1
3143,1
3144,14
3145,1
3146,22
3147,5
3148,83
3149,1
3150,1
3151,1
3152,2
3153,1
3154,1
3155,1
3156,11
3157,22
3158,1
3159,1
3160,22
3161,1
3162,5
3163,1
3164,3
3165,14
3166,68
3167,1
3168,17
3169,1
3170,1
3171,2
3172,6
3173,17
3174,3
3175,93
3176,1
3177,1
3178,18
3179,22
3180,1
3181,1
3182,1
3183,64
3184,2
3185,1
3186,1
3187,55
3188,1
3189,25
3190,1
3191,64
3192,18
3193,3
3194,1
3195,1
3196,1
3197,22
3198,55
3199,1
3200,2
3201,1
3202,12
3203,1
3204,25
3205,1
3206,1
3207,3
3208,1
3209,19
3210,1
3211,69
3212,19
3213,3
3214,2
3215,1
3216,2
3217,1
3218,1
3219,1
3220,1
3221,71
3222,1
3223,1
3224,31
3225,1
3226,4
3227,3
3228,1
3229,87
3230,2
3231,1
3232,84
3233,20
3234,2
3235,23
3236,23
3237,23
3238,1
3239,1
3240,8
3241,1
3242,1
3243,1
3244,3
3245,14
3246,14
3247,2
3248,10
3249,81
3250,43
3251,49
3252,1
3253,1
3254,1
3255,22
3256,1
3257,14
3258,1
3259,21
3260,1
3261,1
3262,5
3263,83
3264,1
3265,1
3266,92
3267,1
3268,87
3269,2
3270,23
3271,6
3272,5
3273,95
3274,1
3275,3
3276,1
3277,1
3278,22
3279,1
3280,1
3281,2
3282,1
3283,1
3284,95
3285,1
3286,19
3287,3
3288,3
3289,2
3290,1
3291,85
3292,95
3293,1
3294,1
3295,1
3296,2
3297,93
3298,1
3299,1
3300,87
3301,2
3302,22
3303,20
3304,21
3305,1
3306,3
3307,83
3308,94
3309,1
3310,3
3311,7
3312,7
3313,1
3314,1
3315,3
3316,1
3317,3
3318,1
3319,1
3320,23
3321,68
3322,1
3323,94
3324,2
3325,17
3326,2
3327,1
3328,1
3329,1
3330,1
3331,3
3332,2
3333,2
3334,6
3335,1
3336,1
3337,1
3338,19
3339,89
3340,3
3341,1
3342,1
3343,8
3344,1
3345,1
3346,22
3347,1
3348,1
3349,5
3350,5
3351,1
3352,1
3353,23
3354,44
3355,1
3356,21
3357,23
3358,1
3359,5
3360,3
3361,1
3362,19
3363,1
3364,23
3365,1
3366,1
3367,1
