id,count
2997,80
2998,2
2999,1
3000,10
3001,26
3002,8
3003,1
3004,4
3005,1
3006,1
3007,1
3008,1
3009,22
3010,1
3011,18
3012,3
3013,32
3014,47
3015,1
3016,1
3017,1
3018,14
3019,1
3020,17
3021,3
3022,1
3023,1
3024,1
3025,13
3026,5
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,69
3035,1
3036,1
3037,1
3038,66
3039,3
3040,1
3041,1
3042,3
3043,1
3044,1
3045,1
3046,20
3047,1
3048,1
3049,1
3050,69
3051,1
3052,1
3053,1
3054,8
3055,83
3056,1
3057,1
3058,1
3059,2
3060,1
3061,73
3062,5
3063,1
3064,2
3065,6
3066,1
3067,1
3068,68
3069,1
3070,1
3071,2
3072,1
3073,39
3074,48
3075,1
3076,1
3077,1
3078,8
3079,83
3080,1
3081,1
3082,1
3083,1
3084,10
3085,1
3086,1
3087,1
3088,10
3089,1
3090,3
3091,1
3092,1
3093,18
3094,2
3095,2
3096,1
3097,78
3098,5
3099,5
3100,1
3101,1
3102,1
3103,2
3104,31
3105,63
3106,1
3107,1
3108,34
3109,1
3110,1
3111,15
3112,2
3113,1
3114,1
3115,1
3116,7
3117,1
3118,82
3119,3
3120,1
3121,2
3122,1
3123,1
3124,1
3125,2
3126,1
3127,57
3128,1
3129,3
3130,1
3131,1
3132,1
3133,1
3134,1
3135,31
3136,1
3137,62
3138,1
3139,69
3140,1
3141,1
3142,1
3143,1
3144,2
3145,3
3146,1
3147,1
3148,1
3149,1
3150,58
3151,1
3152,1
3153,2
3154,1
3155,39
3156,1
3157,48
3158,1
3159,1
3160,1
3161,1
3162,2
3163,1
3164,57
3165,1
3166,3
3167,1
3168,1
3169,1
3170,1
3171,22
3172,1
3173,20
3174,1
3175,1
3176,3
3177,5
3178,7
3179,2
3180,4
3181,2
3182,13
3183,17
3184,2
3185,1
3186,2
3187,5
3188,2
3189,9
3190,1
3191,2
3192,6
3193,4
3194,78
3195,1
3196,1
3197,1
3198,13
3199,1
3200,7
3201,84
3202,1
3203,1
3204,1
3205,1
3206,2
3207,1
3208,9
3209,1
3210,1
3211,1
3212,1
3213,1
3214,7
3215,1
3216,1
3217,1
3218,2
3219,1
3220,14
3221,2
3222,32
3223,2
3224,1
3225,9
3226,1
3227,1
3228,7
3229,1
3230,15
3231,1
3232,1
3233,8
3234,6
3235,2
3236,1
3237,54
3238,1
3239,10
3240,2
3241,14
3242,1
3243,2
3244,1
3245,2
3246,1
3247,3
3248,51
3249,12
3250,1
3251,1
3252,2
3253,2
3254,2
3255,1
3256,80
3257,5
3258,5
3259,1
3260,19
3261,1
3262,19
3263,3
3264,2
3265,1
3266,1
3267,1
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,2
3275,1
3276,1
3277,1
3278,1
3279,39
3280,2
3281,48
3282,1
3283,3
3284,23
3285,5
3286,4
3287,1
3288,1
3289,2
3290,1
3291,42
3292,2
3293,22
3294,1
3295,23
3296,1
3297,31
3298,63
3299,1
3300,1
3301,1
3302,93
3303,1
3304,10
3305,24
3306,1
3307,1
3308,13
3309,2
3310,2
3311,1
3312,1
3313,1
3314,7
3315,1
3316,82
3317,3
3318,1
3319,1
3320,3
3321,1
3322,1
3323,44
3324,1
3325,1
3326,1
3327,2
3328,21
3329,1
3330,1
3331,6
3332,7
3333,8
3334,1
3335,1
3336,1
3337,1
3338,1
3339,60
3340,3
3341,1
3342,1
3343,1
3344,1
3345,1
3346,1
3347,1
3348,1
3349,2
3350,1
3351,57
3352,1
3353,3
3354,1
3355,1
3356,1
3357,1
3358,1
3359,3
3360,14
3361,1
3362,1
3363,7
3364,1
3365,10
3366,1
3367,3
3368,3
3369,1
3370,3
3371,1
3372,1
3373,3
3374,52
3375,1
3376,1
3377,2
3378,1
3379,2
3380,3
3381,1
3382,1
3383,1
3384,70
3385,1
3386,1
3387,3
3388,14
3389,1
3390,17
3391,69
3392,1
3393,1
3394,10
3395,1
3396,1
3397,1
3398,3
3399,45
3400,2
3401,8
3402,6
3403,2
3404,1
3405,45
3406,18
3407,8
3408,1
3409,12
3410,1
3411,2
3412,1
3413,1
3414,1
3415,1
3416,1
3417,59
3418,1
3419,2
3420,4
3421,14
3422,2
3423,1
3424,2
3425,1
3426,42
3427,2
3428,1
3429,1
3430,5
3431,4
3432,1
3433,1
3434,2
3435,33
3436,35
3437,10
3438,1
3439,5
3440,2
3441,23
3442,1
3443,1
3444,1
3445,3
3446,19
3447,1
3448,40
3449,1
3450,47
3451,1
3452,1
3453,4
3454,3
3455,3
3456,76
3457,4
3458,2
3459,1
3460,6
3461,19
3462,2
3463,1
3464,23
3465,2
3466,1
3467,6
3468,4
3469,1
3470,1
3471,1
3472,1
3473,75
3474,3
3475,22
3476,1
3477,1
3478,1
3479,22
3480,20
3481,1
3482,2
3483,1
3484,1
3485,20
3486,1
3487,1
3488,1
3489,38
3490,1
3491,1
3492,4
3493,2
3494,23
3495,3
3496,5
3497,7
3498,2
3499,4
3500,2
3501,13
3502,17
3503,2
3504,1
3505,2
3506,5
3507,2
3508,1
3509,9
3510,21
3511,3
3512,82
3513,1
3514,1
3515,1
3516,1
3517,2
3518,6
3519,4
3520,79
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,13
3528,1
3529,6
3530,7
3531,1
3532,1
3533,22
3534,23
3535,1
3536,1
3537,16
3538,1
3539,7
3540,84
3541,1
3542,1
3543,1
3544,22
3545,1
3546,14
3547,1
3548,20
3549,1
3550,1
3551,1
3552,2
3553,1
3554,9
3555,1
3556,1
3557,1
3558,1
3559,7
3560,1
3561,21
3562,1
3563,1
3564,14
3565,2
3566,32
3567,2
3568,1
3569,9
3570,1
3571,1
3572,1
3573,15
3574,1
3575,1
3576,8
3577,2
3578,1
3579,54
3580,1
3581,10
3582,2
3583,14
3584,1
3585,2
3586,1
3587,2
3588,1
3589,3
3590,51
3591,12
3592,1
3593,1
3594,2
3595,1
3596,2
3597,22
3598,2
3599,1
3600,80
3601,5
3602,5
3603,3
3604,1
3605,19
3606,1
3607,1
3608,19
3609,3
3610,2
3611,7
3612,1
3613,85
3614,1
3615,1
3616,1
3617,1
3618,2
3619,5
3620,59
3621,1
3622,1
3623,1
3624,3
3625,1
3626,1
3627,1
3628,56
3629,1
3630,1
3631,2
3632,1
3633,1
3634,10
3635,2
3636,1
3637,1
3638,3
3639,1
3640,45
3641,1
3642,1
3643,1
3644,14
3645,3
3646,3
3647,1
3648,17
3649,1
3650,2
3651,1
3652,20
3653,1
3654,1
3655,1
3656,39
3657,2
3658,1
3659,48
3660,1
3661,1
3662,1
3663,3
3664,1
3665,1
3666,22
3667,5
3668,1
3669,4
3670,1
3671,1
3672,2
3673,1
3674,1
3675,41
3676,2
3677,1
3678,1
3679,90
3680,1
3681,14
3682,3
3683,22
3684,1
3685,1
3686,7
3687,7
3688,1
3689,1
3690,2
3691,1
3692,1
3693,21
3694,1
3695,1
3696,1
3697,23
3698,1
3699,1
3700,31
3701,1
3702,62
3703,1
3704,1
3705,93
3706,1
3707,10
3708,24
3709,1
3710,1
3711,1
3712,12
3713,2
3714,1
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,3
3722,1
3723,1
3724,44
3725,1
3726,1
3727,1
3728,2
3729,1
3730,6
3731,7
3732,8
3733,1
3734,1
3735,2
3736,1
3737,4
3738,10
3739,30
3740,2
3741,2
3742,1
3743,1
3744,5
3745,5
3746,81
3747,2
3748,1
3749,1
3750,1
3751,2
3752,79
3753,2
3754,3
3755,19
3756,3
3757,1
3758,3
3759,1
3760,1
3761,69
3762,1
3763,51
3764,1
3765,6
3766,1
3767,1
3768,1
3769,2
3770,58
3771,3
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,2
3782,1
3783,57
3784,1
3785,3
3786,1
3787,1
3788,1
3789,9
3790,5
3791,13
3792,1
3793,1
3794,1
3795,93
3796,1
3797,3
3798,14
3799,2
3800,1
3801,1
3802,1
3803,6
3804,7
3805,1
3806,21
3807,1
3808,1
3809,7
3810,1
3811,10
3812,1
3813,3
3814,3
3815,1
3816,10
3817,1
3818,3
3819,3
3820,1
3821,1
3822,3
3823,19
3824,1
3825,1
3826,1
3827,3
3828,1
3829,51
3830,1
3831,1
3832,2
3833,1
3834,2
3835,4
3836,30
3837,5
3838,20
3839,3
3840,1
3841,1
3842,8
3843,1
3844,1
3845,1
3846,5
3847,5
3848,83
3849,1
3850,1
3851,1
3852,2
3853,1
3854,3
3855,1
3856,3
3857,52
3858,1
3859,1
3860,3
3861,3
3862,1
3863,2
3864,1
3865,1
3866,1
3867,20
3868,1
3869,1
3870,3
3871,19
3872,23
3873,71
3874,1
3875,1
3876,1
3877,4
3878,59
3879,1
3880,1
3881,17
3882,69
3883,1
3884,1
3885,1
3886,1
3887,16
3888,10
3889,1
3890,1
3891,1
3892,3
3893,45
3894,2
3895,2
3896,2
3897,13
3898,1
3899,51
3900,3
3901,8
3902,6
3903,2
3904,1
3905,45
3906,18
3907,8
3908,1
3909,12
3910,1
3911,2
3912,1
3913,1
3914,2
3915,1
3916,1
3917,3
3918,14
3919,2
3920,1
3921,2
3922,1
3923,4
3924,37
3925,2
3926,1
3927,1
3928,5
3929,4
3930,1
3931,1
3932,2
3933,33
3934,2
3935,1
3936,1
3937,5
3938,10
3939,19
3940,2
3941,1
3942,35
3943,2
3944,8
3945,1
3946,2
3947,4
3948,2
3949,5
3950,1
3951,8
3952,1
3953,1
3954,10
3955,2
3956,1
3957,1
3958,1
3959,5
3960,1
3961,1
3962,1
3963,2
3964,22
3965,1
3966,1
3967,1
3968,2
3969,2
3970,2
3971,1
3972,11
3973,1
3974,1
3975,33
3976,18
3977,1
3978,23
3979,21
3980,3
3981,1
3982,1
3983,1
3984,1
3985,1
3986,57
3987,1
3988,1
3989,2
3990,1
3991,3
3992,19
3993,1
3994,1
3995,40
3996,1
3997,47
3998,1
3999,4
4000,22
4001,1
4002,69
4003,1
4004,13
4005,1
4006,1
4007,1
4008,1
4009,22
4010,21
4011,3
4012,1
4013,1
4014,2
4015,1
4016,58
4017,1
4018,3
4019,1
4020,1
4021,3
4022,1
4023,75
4024,2
4025,23
4026,40
4027,1
4028,2
4029,4
4030,2
4031,45
4032,43
4033,5
4034,4
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,14
4042,1
4043,1
4044,19
4045,2
4046,1
4047,23
4048,1
4049,1
4050,87
4051,3
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,1
4059,1
4060,1
4061,19
4062,3
4063,3
4064,2
4065,1
4066,2
4067,1
4068,1
4069,13
4070,1
4071,2
4072,1
4073,1
4074,22
4075,1
4076,3
4077,82
4078,1
4079,1
4080,3
4081,1
4082,1
4083,51
4084,1
4085,1
4086,2
4087,1
4088,1
4089,1
4090,1
4091,1
4092,7
4093,1
4094,1
4095,22
4096,22
4097,23
4098,23
4099,1
4100,1
4101,1
4102,91
4103,1
4104,1
4105,7
4106,84
4107,14
4108,2
4109,1
4110,1
4111,1
4112,1
4113,3
4114,53
4115,2
4116,1
4117,2
4118,3
4119,1
4120,1
4121,4
4122,2
4123,3
4124,45
4125,1
4126,35
4127,10
4128,5
4129,4
4130,23
4131,1
4132,3
4133,5
4134,7
4135,1
4136,2
4137,4
4138,2
4139,13
4140,17
4141,2
4142,1
4143,2
4144,5
4145,2
4146,23
4147,40
4148,6
4149,1
4150,1
4151,14
4152,89
4153,3
4154,1
4155,1
4156,1
4157,1
4158,1
4159,1
4160,1
4161,19
4162,3
4163,2
4164,1
4165,1
4166,1
4167,2
4168,1
4169,3
4170,1
4171,21
4172,9
4173,1
4174,1
4175,2
4176,58
4177,1
4178,1
4179,1
4180,3
4181,1
4182,1
4183,28
4184,1
4185,5
4186,20
4187,1
4188,1
4189,2
4190,1
4191,1
4192,3
4193,19
4194,21
4195,1
4196,1
4197,1
4198,4
4199,1
4200,1
4201,1
4202,1
4203,1
4204,84
4205,13
4206,1
4207,1
4208,1
4209,81
4210,5
4211,1
4212,5
4213,1
4214,62
4215,31
4216,23
4217,23
4218,3
4219,1
4220,1
4221,1
4222,22
4223,22
4224,1
4225,1
4226,1
4227,66
4228,3
4229,1
4230,1
4231,1
4232,1
4233,16
4234,1
4235,22
4236,1
4237,1
4238,14
4239,1
4240,2
4241,1
4242,9
4243,1
4244,1
4245,1
4246,22
4247,1
4248,20
4249,1
4250,1
4251,66
4252,1
4253,1
4254,23
4255,1
4256,17
4257,1
4258,93
4259,1
4260,1
4261,1
4262,14
4263,2
4264,32
4265,2
4266,1
4267,9
4268,1
4269,1
4270,7
4271,15
4272,1
4273,1
4274,8
4275,6
4276,2
4277,1
4278,54
4279,1
4280,10
4281,2
4282,13
4283,1
4284,1
4285,2
4286,1
4287,2
4288,1
4289,3
4290,51
4291,12
4292,1
4293,1
4294,2
4295,1
4296,2
4297,22
4298,1
4299,1
4300,2
4301,1
4302,80
4303,5
4304,5
4305,3
4306,23
4307,1
4308,19
4309,1
4310,1
4311,1
4312,19
4313,3
4314,7
4315,1
4316,1
4317,84
4318,4
4319,3
4320,1
4321,4
4322,1
4323,1
4324,19
4325,40
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,2
4333,5
4334,59
4335,1
4336,1
4337,42
4338,4
4339,1
4340,28
4341,11
4342,2
4343,1
4344,1
4345,1
4346,3
4347,1
4348,1
4349,1
4350,59
4351,1
4352,1
4353,2
4354,1
4355,3
4356,2
4357,10
4358,73
4359,1
4360,1
4361,2
4362,1
4363,1
4364,1
4365,1
4366,21
4367,1
4368,2
4369,6
4370,4
4371,3
4372,75
4373,3
4374,1
4375,1
4376,14
4377,3
4378,1
4379,2
4380,79
4381,4
4382,2
4383,6
4384,1
4385,1
4386,6
4387,7
4388,1
4389,8
4390,1
4391,1
4392,1
4393,17
4394,2
4395,1
4396,11
4397,1
4398,33
4399,20
4400,1
4401,1
4402,7
4403,1
4404,1
4405,1
4406,2
4407,13
4408,9
4409,1
4410,1
4411,84
4412,1
4413,1
4414,10
4415,1
4416,1
4417,1
4418,20
4419,1
4420,1
4421,18
4422,1
4423,1
4424,1
4425,1
4426,39
4427,42
4428,3
4429,1
4430,1
4431,87
4432,1
4433,91
4434,1
4435,3
4436,1
4437,1
4438,1
4439,88
4440,19
4441,84
4442,1
4443,1
4444,91
4445,1
4446,1
4447,1
4448,42
4449,49
4450,1
4451,1
4452,93
4453,1
4454,1
4455,1
4456,1
4457,94
4458,1
4459,1
4460,1
4461,3
4462,1
4463,21
4464,1
4465,1
4466,1
4467,3
4468,80
4469,2
4470,1
4471,6
4472,2
4473,1
4474,7
4475,5
4476,1
4477,42
4478,2
4479,1
4480,1
4481,81
4482,5
4483,1
4484,1
4485,4
4486,1
4487,1
4488,1
4489,2
4490,1
4491,1
4492,41
4493,2
4494,1
4495,1
4496,17
4497,1
4498,7
4499,8
4500,7
4501,3
4502,3
4503,2
4504,82
4505,5
4506,5
4507,83
4508,1
4509,1
4510,1
4511,1
4512,1
4513,22
4514,1
4515,1
4516,1
4517,23
4518,3
4519,1
4520,7
4521,7
4522,1
4523,1
4524,2
4525,1
4526,1
4527,1
4528,1
4529,89
4530,1
4531,3
4532,1
4533,19
4534,23
4535,1
4536,1
4537,1
4538,1
4539,1
4540,1
4541,1
4542,1
4543,64
4544,31
4545,1
4546,62
4547,1
4548,1
4549,1
4550,63
4551,23
4552,1
4553,3
4554,81
4555,1
4556,1
4557,93
4558,1
4559,10
4560,2
4561,15
4562,18
4563,1
4564,1
4565,11
4566,1
4567,1
4568,1
4569,12
4570,1
4571,1
4572,2
4573,1
4574,1
4575,1
4576,82
4577,1
4578,14
4579,2
4580,3
4581,1
4582,1
4583,1
4584,1
4585,1
4586,1
4587,1
4588,14
4589,3
4590,1
4591,48
4592,1
4593,69
4594,1
4595,1
4596,1
4597,2
4598,1
4599,5
4600,1
4601,2
4602,13
4603,1
4604,7
4605,18
4606,5
4607,3
4608,2
4609,2
4610,1
4611,19
4612,41
4613,1
4614,1
4615,3
4616,1
4617,31
4618,1
4619,22
4620,1
4621,1
4622,1
4623,20
4624,1
4625,21
4626,1
4627,1
4628,20
4629,1
4630,1
4631,22
4632,93
4633,1
4634,2
4635,1
4636,18
4637,1
4638,22
4639,1
4640,1
4641,2
4642,1
4643,5
4644,15
4645,1
4646,29
4647,2
4648,2
4649,2
4650,1
4651,1
4652,5
4653,5
4654,81
4655,2
4656,1
4657,2
4658,1
4659,3
4660,19
4661,3
4662,1
4663,3
4664,1
4665,1
4666,69
4667,1
4668,51
4669,1
4670,1
4671,1
4672,2
4673,2
4674,2
4675,1
4676,10
4677,1
4678,1
4679,1
4680,1
4681,35
4682,1
4683,15
4684,2
4685,1
4686,1
4687,1
4688,9
4689,5
4690,13
4691,1
4692,9
4693,2
4694,27
4695,1
4696,8
4697,5
4698,2
4699,1
4700,23
4701,2
4702,10
4703,1
4704,1
4705,1
4706,1
4707,3
4708,1
4709,1
4710,1
4711,1
4712,60
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,3
4720,52
4721,1
4722,1
4723,2
4724,1
4725,2
4726,3
4727,1
4728,1
4729,3
4730,14
4731,17
4732,1
4733,1
4734,2
4735,4
4736,2
4737,3
4738,43
4739,1
4740,35
4741,10
4742,5
4743,3
4744,19
4745,4
4746,3
4747,76
4748,4
4749,2
4750,1
4751,6
4752,1
4753,23
4754,1
4755,1
4756,22
4757,1
4758,22
4759,3
4760,1
4761,1
4762,1
4763,3
4764,9
4765,13
4766,1
4767,10
4768,1
4769,3
4770,3
4771,1
4772,3
4773,25
4774,3
4775,1
4776,1
4777,20
4778,1
4779,3
4780,19
4781,1
4782,1
4783,1
4784,5
4785,19
4786,16
4787,2
4788,2
4789,5
4790,1
4791,1
4792,1
4793,1
4794,21
4795,23
4796,40
4797,1
4798,2
4799,4
4800,44
4801,42
4802,5
4803,4
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,1
4811,1
4812,19
4813,3
4814,3
4815,2
4816,2
4817,1
4818,1
4819,1
4820,14
4821,1
4822,1
4823,58
4824,1
4825,1
4826,3
4827,29
4828,5
4829,20
4830,1
4831,1
4832,2
4833,1
4834,1
4835,5
4836,1
4837,1
4838,1
4839,1
4840,4
4841,3
4842,1
4843,4
4844,1
4845,19
4846,38
4847,1
4848,1
4849,1
4850,1
4851,2
4852,42
4853,4
4854,1
4855,28
4856,11
4857,3
4858,1
4859,1
4860,1
4861,1
4862,18
4863,1
4864,49
4865,1
4866,49
4867,1
4868,1
4869,1
4870,1
4871,3
4872,5
4873,5
4874,83
4875,1
4876,1
4877,1
4878,1
4879,20
4880,1
4881,1
4882,1
4883,1
4884,1
4885,1
4886,1
4887,63
4888,2
4889,6
4890,11
4891,1
4892,1
4893,1
4894,3
4895,1
4896,1
4897,1
4898,20
4899,1
4900,1
4901,1
4902,3
4903,1
4904,1
4905,1
4906,10
4907,1
4908,1
4909,1
4910,45
4911,2
4912,1
4913,5
4914,4
4915,2
4916,35
4917,1
4918,3
4919,1
4920,1
4921,20
4922,1
4923,16
4924,4
4925,1
4926,18
4927,1
4928,3
4929,1
4930,22
4931,19
4932,1
4933,3
4934,19
4935,3
4936,19
4937,1
4938,1
4939,1
4940,1
4941,22
4942,71
4943,1
4944,1
4945,1
4946,1
4947,1
4948,2
4949,4
4950,30
4951,10
4952,1
4953,13
4954,2
4955,2
4956,2
4957,1
4958,1
4959,5
4960,12
4961,36
4962,1
4963,2
4964,1
4965,1
4966,17
4967,1
4968,7
4969,8
4970,7
4971,3
4972,1
4973,1
4974,1
4975,23
4976,12
4977,23
4978,1
4979,21
4980,23
4981,8
4982,3
4983,3
4984,14
4985,23
4986,1
4987,69
4988,1
4989,1
4990,81
4991,10
4992,1
4993,1
4994,1
4995,3
4996,45
4997,2
4998,1
4999,1
5000,1
5001,8
5002,1
5003,23
5004,1
5005,75
5006,4
5007,2
5008,2
5009,1
5010,44
5011,1
5012,18
5013,8
5014,1
5015,13
5016,1
5017,2
5018,63
5019,1
5020,1
5021,1
5022,1
5023,1
5024,1
5025,1
5026,1
5027,1
5028,1
5029,2
5030,4
5031,27
5032,10
5033,1
5034,1
5035,1
5036,2
5037,7
5038,10
5039,1
5040,40
5041,23
5042,3
5043,1
5044,5
5045,9
5046,11
5047,5
5048,1
5049,14
5050,2
5051,2
5052,1
5053,4
5054,9
5055,2
5056,1
5057,1
5058,5
5059,4
5060,1
5061,1
5062,2
5063,33
5064,2
5065,5
5066,1
5067,5
5068,9
5069,4
5070,16
5071,2
5072,2
5073,16
5074,2
5075,5
5076,1
5077,1
5078,1
5079,69
5080,1
5081,19
5082,1
5083,2
5084,1
5085,14
5086,17
5087,2
5088,2
5089,4
5090,2
5091,1
5092,1
5093,1
5094,1
5095,2
5096,5
5097,37
5098,1
5099,10
5100,1
5101,1
5102,1
5103,10
5104,2
5105,1
5106,1
5107,1
5108,14
5109,15
5110,1
5111,29
5112,2
5113,1
5114,2
5115,1
5116,10
5117,2
5118,1
5119,2
5120,2
5121,2
5122,1
5123,1
5124,5
5125,17
5126,36
5127,6
5128,3
5129,1
5130,1
5131,1
5132,7
5133,1
5134,1
5135,1
5136,2
5137,29
5138,1
5139,1
5140,12
5141,22
5142,11
5143,6
5144,2
5145,2
5146,1
5147,2
5148,1
5149,67
5150,3
5151,1
5152,10
5153,1
5154,3
5155,2
5156,3
5157,5
5158,7
5159,2
5160,5
5161,13
5162,17
5163,2
5164,1
5165,2
5166,5
5167,2
5168,1
5169,1
5170,2
5171,48
5172,1
5173,1
5174,7
5175,1
5176,11
5177,3
5178,3
5179,1
5180,1
5181,3
5182,8
5183,6
5184,2
5185,1
5186,44
5187,18
5188,8
5189,1
5190,12
5191,1
5192,2
5193,2
5194,1
5195,22
5196,1
5197,1
5198,1
5199,83
5200,1
5201,7
5202,7
5203,1
5204,1
5205,2
5206,1
5207,1
5208,1
5209,1
5210,5
5211,81
5212,1
5213,3
5214,51
5215,1
5216,13
5217,1
5218,1
5219,1
5220,2
5221,1
5222,1
5223,1
5224,2
5225,3
5226,82
5227,1
5228,6
5229,1
5230,1
5231,1
5232,1
5233,2
5234,2
5235,2
5236,1
5237,11
5238,1
5239,12
5240,59
5241,1
5242,36
5243,17
5244,1
5245,14
5246,22
5247,1
5248,1
5249,1
5250,1
5251,1
5252,22
5253,22
5254,23
5255,23
5256,22
5257,1
5258,21
5259,1
5260,1
5261,23
5262,1
5263,4
5264,1
5265,1
5266,1
5267,41
5268,47
5269,1
5270,1
5271,1
5272,4
5273,1
5274,8
5275,1
5276,2
5277,7
5278,10
5279,1
5280,29
5281,23
5282,3
5283,1
5284,4
5285,8
5286,1
5287,11
5288,5
5289,1
5290,9
5291,3
5292,4
5293,1
5294,2
5295,1
5296,1
5297,1
5298,5
5299,4
5300,1
5301,8
5302,1
5303,11
5304,1
5305,14
5306,40
5307,10
5308,1
5309,7
5310,1
5311,2
5312,1
5313,3
5314,1
5315,1
5316,22
5317,1
5318,23
5319,22
5320,21
5321,1
5322,3
5323,4
5324,1
5325,6
5326,23
5327,1
5328,22
5329,1
5330,13
5331,33
5332,5
5333,4
5334,1
5335,1
5336,42
5337,3
5338,1
5339,1
5340,19
5341,83
5342,1
5343,1
5344,5
5345,14
5346,8
5347,1
5348,2
5349,1
5350,13
5351,1
5352,1
5353,2
5354,19
5355,3
5356,1
5357,3
5358,14
5359,1
5360,1
5361,1
5362,3
5363,1
5364,3
5365,1
5366,1
5367,1
5368,54
5369,1
5370,1
5371,2
5372,1
5373,10
5374,1
5375,1
5376,1
5377,3
5378,45
5379,2
5380,14
5381,2
5382,5
5383,5
5384,1
5385,23
5386,1
5387,8
5388,1
5389,1
5390,1
5391,1
5392,22
5393,23
5394,23
5395,22
5396,3
5397,1
5398,3
5399,19
5400,23
5401,22
5402,1
5403,1
5404,66
5405,1
5406,1
5407,66
5408,1
5409,1
5410,1
5411,3
5412,1
5413,6
5414,4
5415,3
5416,1
5417,78
5418,1
5419,2
5420,6
5421,7
5422,7
5423,84
5424,1
5425,1
5426,1
5427,84
5428,1
5429,1
5430,1
5431,93
5432,1
5433,1
5434,91
5435,1
5436,1
5437,1
5438,7
5439,3
5440,1
5441,1
5442,1
5443,20
5444,1
5445,1
5446,22
5447,1
5448,1
5449,1
5450,1
5451,1
5452,3
5453,52
5454,1
5455,2
5456,1
5457,3
5458,4
5459,2
5460,1
5461,22
5462,23
5463,1
5464,1
5465,1
5466,48
5467,1
5468,1
5469,1
5470,1
5471,15
5472,1
5473,5
5474,2
5475,40
5476,6
5477,1
5478,1
5479,14
5480,89
5481,3
5482,1
5483,1
5484,1
5485,1
5486,19
5487,3
5488,2
5489,1
5490,1
5491,1
5492,1
5493,3
5494,4
5495,42
5496,1
5497,1
5498,1
5499,1
5500,2
5501,2
5502,1
5503,2
5504,29
5505,19
5506,1
5507,21
5508,1
5509,1
5510,60
5511,1
5512,1
5513,1
5514,1
5515,1
5516,1
5517,1
5518,1
5519,4
5520,1
5521,2
5522,7
5523,40
5524,1
5525,5
5526,11
5527,1
5528,15
5529,1
5530,1
5531,1
5532,3
5533,5
5534,2
5535,5
5536,13
5537,2
5538,1
5539,2
5540,5
5541,1
5542,1
5543,11
5544,3
5545,1
5546,2
5547,1
5548,44
5549,18
5550,1
5551,10
5552,1
5553,2
5554,1
5555,7
5556,1
5557,1
5558,2
5559,1
5560,3
5561,50
5562,1
5563,13
5564,1
5565,1
5566,1
5567,2
5568,1
5569,1
5570,1
5571,2
5572,1
5573,22
5574,1
5575,2
5576,6
5577,79
5578,1
5579,1
5580,1
5581,10
5582,1
5583,23
5584,8
5585,5
5586,1
5587,1
5588,2
5589,9
5590,1
5591,14
5592,10
5593,1
5594,1
5595,1
5596,1
5597,1
5598,3
5599,8
5600,1
5601,1
5602,14
5603,8
5604,1
5605,62
5606,31
5607,23
5608,3
5609,5
5610,4
5611,1
5612,1
5613,2
5614,33
5615,1
5616,1
5617,22
5618,5
5619,22
5620,22
5621,1
5622,1
5623,22
5624,22
5625,1
5626,1
5627,1
5628,1
5629,1
5630,10
5631,1
5632,2
5633,23
5634,1
5635,7
5636,84
5637,1
5638,1
5639,1
5640,1
5641,19
5642,22
5643,1
5644,14
5645,5
5646,80
5647,2
5648,1
5649,2
5650,1
5651,1
5652,9
5653,1
5654,1
5655,1
5656,22
5657,1
5658,20
5659,1
5660,1
5661,1
5662,2
5663,1
5664,1
5665,2
5666,3
5667,1
5668,1
5669,1
5670,1
5671,8
5672,11
5673,2
5674,22
5675,1
5676,1
5677,46
5678,14
5679,28
5680,2
5681,2
5682,1
5683,1
5684,14
5685,2
5686,32
5687,2
5688,1
5689,9
5690,1
5691,1
5692,15
5693,1
5694,2
5695,1
5696,54
5697,1
5698,10
5699,2
5700,13
5701,1
5702,2
5703,1
5704,2
5705,1
5706,1
5707,1
5708,8
5709,1
5710,1
5711,42
5712,1
5713,10
5714,23
5715,1
5716,1
5717,1
5718,21
5719,4
5720,4
5721,1
5722,1
5723,14
5724,1
5725,19
5726,27
5727,1
5728,13
5729,33
5730,1
5731,1
5732,1
5733,5
5734,3
5735,1
5736,18
5737,1
5738,3
5739,23
5740,1
5741,19
5742,1
5743,2
5744,1
5745,12
5746,1
5747,1
5748,66
5749,3
5750,18
5751,2
5752,1
5753,10
5754,1
5755,2
5756,2
5757,1
5758,8
5759,21
5760,46
5761,8
5762,3
5763,1
5764,1
5765,2
5766,2
5767,1
5768,1
5769,1
5770,2
5771,1
5772,4
5773,1
5774,1
5775,44
5776,3
5777,11
5778,1
5779,1
5780,1
5781,2
5782,2
5783,1
5784,1
5785,1
5786,8
5787,2
5788,1
5789,73
5790,5
5791,1
5792,1
5793,18
5794,2
5795,1
