id,ribotype
148,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '519', '519', '524', 'Strain630', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
149,['542']
150,['176']
151,['078']
152,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
153,['029']
154,"['063', '001']"
155,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
156,['542']
157,"['247', '434', '519', '519', '524', '542', '542', '001']"
158,['029']
159,"['012', '033', '033', '033', '033', '045/1', '063/1', '066', '078/4', '126', '251', '045/1', '078', 'CloneA-15', 'CloneB-11']"
160,['029']
161,"['033', '063/1', '126']"
162,['StrainCD196']
163,"['012', '027', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063/1', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '251', '434', '441', '444', '519', '519', '519', '524', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
164,"['029', '251']"
165,"['063', '444', 'AI-56']"
166,"['063', '444']"
167,"['012', '027', '029', '029', '247', '434', '434', '441/3', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '045/1', '063/1', '066', '066/2', '066', '078/4', '078ecdc', '126', '251', '251', '045/1', '078', '001', 'CloneA-15', 'CloneB-11']"
168,"['033', '063/1', '126', '444', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045', '063', '063', '063', '063/1', '066/2', '247', '247', '247', '247', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
169,['247']
170,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
171,['126']
172,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
173,['CloneAT-16']
174,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
175,['Strain630']
176,"['029', '434', '434', '441/3', '519', '524', '542', '542', 'Strain630', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
177,"['012', '012', '012', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
178,['078']
179,"['012', '029', '029', '434', '434', '441/3', '444', '484', '519', '524', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '029', '029', '029', '033', '045/1', '045', '063', '063', '066', '066/2', '066/2', '066', '078/4', '247', '251', '251', '434', '441', '444', '444', '444', '484', '519', '519', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-17', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-12', 'CloneA-15', 'CloneB-11']"
180,"['012', '027', '029', '033', '063/1', '126', '434', '441/3', '444', '484', 'Strain630', 'StrainCD196', 'CloneA-15', 'CloneB-11']"
181,"['434', '519']"
182,['519']
183,"['012', '029', '033', '063/1', '247', '434', '444', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '045', '063', '063', '063/1', '066', '066/2', '078ecdc', '247', '247', '247', '247', '251', '434', '444', '444', '519', '519', '524', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
184,"['434', '434', '441/3', '519', '524', '542', '029', '444', 'CloneAT-11', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
185,"['434', '434']"
186,['434']
187,['063/1']
188,['029']
189,"['012', '029', '247', '434', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '078/4', '078ecdc', '126', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
190,['126']
191,"['434', '519']"
192,"['434', '519', '029', '444']"
193,"['029', '434', '434', '441/3', '519', '524', '542', '542', '029', '444', '542', 'CloneAT-11', '001', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
194,"['012', '029', '029', '434', '434', '444', '484', '519', '524', '542', 'Strain630', '012', '012', '012', '012', '029', '033', '045/1', '045', '066', '066/2', '066/2', '066', '078/4', '247', '434', '441', '444', '484', '519', '519', '524', '542', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', '078', 'CloneAT-16', 'CloneAT-3', '001', 'CloneAT-9', 'CloneAT-8', 'CloneAT-12', 'CloneA-15', 'CloneB-11']"
195,['029']
196,"['063/1', '126', '247', '012', '012', '012', '012', '012', '029', '033', '033', '033', '033', '045', '063/1', '063/1', '066/2', '066', '078/4', '126', '247', '247', '251', '251', '434', '441', '444', '484', '524', '542', '542', 'StrainCD196', 'StrainCD196', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
197,"['063/1', '126', '247', '441/3', 'StrainCD196', '012', '012', '012', '012', '012', '029', '029', '033', '045', '063', '063', '063/1', '063/1', '066/2', '066', '247', '251', '251', '434', '441', '444', '484', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-1']"
198,['027']
199,"['033', '033', '033', '078/4', '126']"
200,['247']
201,"['247', '247']"
202,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
203,"['033', '063/1', '126']"
204,"['012', '029', '434', '434', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '063/1', '078/4', '078ecdc', '126', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
205,['027']
206,['066']
207,"['441/3', '247']"
208,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
209,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '045/1', '045', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
210,"['CloneAT-11', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
211,['247']
212,"['434', '063', '444']"
213,['027']
214,"['012', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '519', '519', '524', 'Strain630', '012', '012', '012', '029', '029', '033', '033', '033', '033', '045/1', '063', '063', '063', '063/1', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '434', '441', '444', '444', '444', '519', '519', '519', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'Strain027', 'AI5', '078', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
215,['063/1']
216,['434']
217,"['029', '524', 'Strain630']"
218,"['027', '029', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
219,"['012', '519', '519', 'StrainCD196', '176', 'CloneB-12', 'CloneA-15']"
220,['029']
221,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '542', '542', 'StrainCD196', '434', 'CloneA-15', 'CloneB-11']"
222,['001']
223,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
224,"['247', '247']"
225,['CloneA-6']
226,"['012', '519', '519', '444', 'StrainCD196', '176', 'CloneAT-16', 'CloneAT-7', 'CloneAT-8', 'CloneA-15']"
227,['542']
228,"['027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '251', '251', '434', '434', '441', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-9', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
229,"['012', '027', '029', '029', '033', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
230,['063/1']
231,['029']
232,['029']
233,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
234,"['012', '027', '029', '033', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
235,['524']
236,"['542', '542']"
237,['Strain630']
238,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
239,"['012', '027', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '519', '524', 'Strain630', '029', '029', '033', '033', '033', '033', '045/1', '063/1', '063/1', '078/4', '078ecdc', '126', '247', '251', '251', '441', 'StrainCD196', 'StrainCD196', '078', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
240,"['063', '444']"
241,"['012', '029', '029', '434', '434', '444', '484', '519', '519', '524', '542', '542', 'Strain630', '012', '012', '012', '029', '029', '033', '045/1', '045', '066', '066/2', '066/2', '066', '078/4', '441', '444', '484', '519', '519', '524', '542', '542', '542', '542', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', '078', 'CloneAT-16', 'CloneAT-3', '001', 'CloneAT-9', 'CloneAT-8', 'CloneAT-12', 'CloneA-15', 'CloneB-11']"
242,"['063/1', '126', '247', '441/3', 'StrainCD196', '012', '012', '012', '012', '012', '029', '029', '033', '045', '063', '063', '063/1', '063/1', '066/2', '066', '251', '251', '434', '441', '444', '484', '524', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', '045/1', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-1']"
243,"['033', '033', '033', '078/4', '126']"
244,"['CloneAT-11', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
245,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
246,['CloneAT-7']
247,"['027', '063/1', '126', '441/3', '012', '045/1', '066', '251', '441', '519', '542', 'CloneA-6', '078', 'CloneAT-7']"
248,"['484', '484']"
249,"['012', '029', '444', '519', '542', 'Strain630', '012', '012', '012', '029', '029', '029', '063', '063', '063', '247', '247', '434', '441', '444', '444', '444', '542', '542', 'AI-56', 'Strain027', '176', 'CloneB-12', 'CloneAT-11', '001', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
250,['029']
251,"['441/3', '012', '247', '519', '524', '542', 'StrainCD196', 'StrainCD196', 'CloneAT-8']"
252,['045/1']
253,['444']
254,"['033', '063/1', '126', '247', '434', '444', '484', 'CloneA-15', 'CloneB-11']"
255,['251']
256,"['012', '027', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001', 'CloneA-15', 'CloneB-11']"
257,"['027', '029', '029', '033', '063/1', '126', '247', '434', '434', '441/3', '444', '484', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', '045/1', 'Strain027', 'AI5', 'CloneB-14', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneAT-17', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneB-11']"
258,['StrainCD196']
259,['542']
260,['484']
261,"['012', '027', '029', '029', '033', '063/1', '126', '247', '434', '441/3', '444', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045/1', '045', '063', '063', '063', '063/1', '063/1', '066', '066/2', '066/2', '066', '078/4', '078ecdc', '126', '247', '247', '247', '247', '251', '251', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', 'AI-56', 'StrainCD196', '045/1', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', '078', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', '001', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1', 'CloneA-15', 'CloneB-11']"
262,['StrainCD196']
263,['542']
264,['033']
265,['029']
266,['542']
267,"['012', '027', '029', '029', '434', '441/3', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '001']"
268,['029']
269,['542']
270,"['012', '027', '029', '441/3', 'Strain630', 'StrainCD196']"
271,"['434', '519', '519', '524', '542', '542', '001']"
272,"['033', '063/1', '126', '444', '012', '012', '012', '012', '012', '012', '029', '029', '029', '029', '033', '033', '033', '033', '045', '063', '063', '063', '063/1', '066/2', '247', '247', '247', '434', '434', '441', '444', '444', '444', '484', '519', '519', '519', '524', '524', '524', '542', '542', '542', '542', 'AI-56', 'StrainCD196', 'StrainCD196', 'Strain027', 'AI5', 'CloneB-14', '176', 'CloneA-6', 'CloneAT-16', 'CloneAT-3', 'CloneB-12', 'CloneAT-17', 'CloneAT-11', 'CloneAT-7', 'CloneAT-9', 'CloneAT-8', 'CloneAT-14', 'CloneAT-12', 'CloneAT-1']"
273,"['012', '027', '029', '029', '247', '434', '434', '441/3', '484', '519', '519', '524', '542', '542', 'Strain630', 'StrainCD196', '045/1', '063/1', '066', '066/2', '066', '078/4', '078ecdc', '126', '251', '251', '045/1', '078', '001', 'CloneA-15', 'CloneB-11']"
