id,ribotype
1457,['029']
1458,['247']
1459,['Strain630']
1460,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1461,['029']
1462,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1463,"['AI-56', '444', '063']"
1464,"['176', '029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1465,['012']
1466,['444']
1467,['444']
1468,"['444', '441/3']"
1469,['444']
1470,['484']
1471,['063/1']
1472,"['066/2', '251', '045/1', '033', '078', '126', '078/4', '078ecdc']"
1473,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1474,['029']
1475,['029']
1476,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1477,['StrainCD196']
1478,"['AI-56', '444', '063']"
1479,['524']
1480,"['Strain630', '542']"
1481,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1482,"['176', '029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1483,['444']
1484,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
1485,['StrainCD196']
1486,['029']
1487,"['012', '524']"
1488,"['CloneAT-8', 'StrainCD196', '441/3', '519']"
1489,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
1490,"['484', '441', '012']"
1491,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1492,['029']
1493,['126']
1494,"['066/2', 'AI5', '524', '029', '066', '251', '045/1', '033', 'Strain630', '063/1', '078', '542', '012', '078/4']"
1495,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1496,['029']
1497,['029']
1498,['001']
1499,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', '251', '063/1', '434', '444', '012', '441/3', '066/2', 'CloneAT-16', '045', '524', '519', '484', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1500,"['444', '441/3']"
1501,['029']
1502,['StrainCD196']
1503,"['176', '029', '066', '078', 'Strain027', 'AI-56', '251', '063/1', '434', '444', '012', '441/3', 'CloneA-6', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', 'Strain630', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', '126']"
1504,['444']
1505,"['CloneB-11', '524', '519', '029', '066', '045/1', '251', '001', '033', '247', '063/1', '434', '542', '078', '012', '078/4', 'CloneA-15', '126']"
1506,['012']
1507,"['029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', '251', '063/1', '434', '444', '012', '441/3', '066/2', 'CloneAT-16', '045', '524', '519', '484', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1508,"['066/2', 'AI5', '524', '029', '066', '251', '045/1', '033', 'Strain630', '063/1', '078', '542', '012', '078/4']"
1509,"['484', '441', '012']"
1510,['001']
1511,['126']
1512,['CloneA-15']
1513,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', '126']"
1514,"['176', '029', '066', '078', 'Strain027', 'AI-56', '251', '063/1', '434', '444', '012', '441/3', 'CloneA-6', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', 'Strain630', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', '126']"
1515,['012']
1516,"['Strain630', '542']"
1517,['001']
1518,"['CloneAT-12', '524', '519', '029', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1519,['029']
1520,"['CloneB-11', '524', '519', '029', '066', '045/1', '251', '001', '033', '247', '063/1', '434', '542', '078', '012', '078/4', 'CloneA-15', '126']"
1521,['StrainCD196']
1522,['126']
1523,"['029', 'Strain630', '524']"
1524,['063/1']
1525,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1526,['444']
1527,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1528,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1529,"['029', 'Strain630', '524']"
1530,"['Strain630', '029']"
1531,['126']
1532,"['434', '519']"
1533,['CloneAT-11']
1534,['444']
1535,['519']
1536,['176']
1537,"['176', '029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1538,['063/1']
1539,['StrainCD196']
1540,"['AI5', '176', 'CloneB-14', '524', '519', '029', 'AI-56', '063', 'Strain630', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
1541,['542']
1542,"['CloneAT-11', 'StrainCD196', 'CloneA-6', 'CloneB-12']"
1543,"['063/1', '033', '126']"
1544,['StrainCD196']
1545,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1546,"['444', '441/3']"
1547,['029']
1548,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1549,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1550,['434']
1551,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1552,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1553,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1554,['CloneAT-11']
1555,['AI5']
1556,"['524', '519', '001', '247', '434', '542']"
1557,['247']
1558,['126']
1559,['Strain630']
1560,"['029', '012', 'Strain630']"
1561,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '033', 'Strain630', '063/1', '434', '444', '012', '027', 'CloneA-15', '126']"
1562,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1563,['247']
1564,"['CloneAT-16', '176', 'StrainCD196', '519', 'CloneAT-7', 'CloneAT-8', '444', '012', 'CloneA-15']"
1565,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1566,"['029', '078', 'CloneA-15', '078ecdc', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '033', 'Strain630', 'CloneAT-17', '247', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneAT-9', '126']"
1567,"['029', '066', '078', 'Strain027', 'CloneA-15', 'CloneAT-3', '434', '444', '012', '078/4', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', '033', 'Strain630', '542', '441', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-8', 'AI5', 'CloneAT-9']"
1568,['CloneAT-7']
1569,['045/1']
1570,['251']
1571,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1572,['Strain630']
1573,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', '434', '542', 'CloneAT-1', '444', '441/3']"
1574,['524']
1575,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1576,['247']
1577,['CloneAT-11']
1578,"['AI-56', '444', '063']"
1579,"['176', '029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1580,['012']
1581,['484']
1582,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1583,['StrainCD196']
1584,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1585,['247']
1586,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1587,"['176', 'StrainCD196', '519', '012', 'CloneA-15']"
1588,"['AI-56', '444', '063']"
1589,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1590,['001']
1591,"['029', 'Strain630', '524']"
1592,['524']
1593,['444']
1594,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1595,['029']
1596,['CloneB-14']
1597,"['444', '441/3']"
1598,['StrainCD196']
1599,['029']
1600,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1601,['AI5']
1602,"['524', '519', '029', '063', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
1603,"['AI-56', '444', '063']"
1604,"['012', '247', '434']"
1605,"['176', '247']"
1606,['063/1']
1607,"['029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1608,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1609,['247']
1610,['542']
1611,['247']
1612,"['444', '441/3']"
1613,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1614,['012']
1615,['029']
1616,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1617,['434']
1618,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1619,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1620,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1621,['StrainCD196']
1622,"['444', '063', '519']"
1623,"['176', '029', '066', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1624,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1625,['063/1']
1626,"['444', '063', '434']"
1627,"['176', 'StrainCD196', '519', 'CloneB-12', '012', 'CloneA-15']"
1628,"['176', 'StrainCD196', '519', 'CloneB-12', '012', 'CloneA-15']"
1629,['StrainCD196']
1630,['012']
1631,"['029', 'Strain630', '524']"
1632,['012']
1633,"['029', 'Strain630', '524']"
1634,['029']
1635,['247']
1636,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1637,"['176', '029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1638,['444']
1639,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1640,"['CloneB-14', '542']"
1641,"['CloneAT-12', '524', '519', '029', '001', 'CloneAT-11', 'CloneAT-14', 'Strain630', '434', '542', 'CloneAT-1', '444', '441/3']"
1642,"['441', '012']"
1643,['484']
1644,['519']
1645,['484']
1646,['StrainCD196']
1647,"['012', '247', '434']"
1648,"['247', '542']"
1649,"['012', '524']"
1650,"['CloneAT-8', 'StrainCD196', '441/3', '519']"
1651,['176']
1652,['Strain630']
1653,['066']
1654,"['524', '519', '029', '063', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
1655,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1656,"['444', '063', '519']"
1657,['033']
1658,['126']
1659,"['176', 'StrainCD196', '519', 'CloneB-12', '012', 'CloneA-15']"
1660,['StrainCD196']
1661,['CloneA-15']
1662,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '484', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', '126']"
1663,['045/1']
1664,['029']
1665,"['066', '251', '045/1', '063/1', '078']"
1666,"['AI-56', '444', '063']"
1667,['StrainCD196']
1668,['247']
1669,"['AI5', '524', '519', '029', 'AI-56', '063', '247', '434', '542', 'Strain027', '444', 'CloneB-12', '012']"
1670,"['029', '078', 'CloneA-15', '078ecdc', '251', '063/1', '434', '444', '012', '078/4', '441/3', '524', '519', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneAT-9', '126']"
1671,['029']
1672,"['CloneB-11', 'StrainCD196', '524', '441/3', '029', '519', '001', '033', 'Strain630', '247', '063/1', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1673,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1674,['AI5']
1675,"['066', '251', '045/1', '063/1', '078']"
1676,"['029', 'Strain630', '524']"
1677,['063/1']
1678,"['CloneB-11', 'StrainCD196', '441/3', '029', '484', '519', '001', '033', '247', '434', '542', '444', '012', '027', 'CloneA-15', '126']"
1679,['066']
1680,"['029', 'CloneA-15', '063/1', '434', '444', '012', '441/3', '524', '519', '484', '001', '033', 'Strain630', '247', '542', '027', 'CloneB-11', 'StrainCD196', '126']"
1681,['CloneAT-11']
1682,['029']
1683,['AI5']
1684,['063/1']
1685,['176']
1686,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1687,['029']
1688,['063/1']
1689,['542']
1690,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1691,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1692,['029']
1693,"['251', '063/1']"
1694,"['176', 'StrainCD196', '519', '012', 'CloneA-15']"
1695,['176']
1696,['StrainCD196']
1697,"['029', '066', '078', 'Strain027', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', 'CloneAT-14', '063', '033', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', 'CloneAT-12', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1698,['029']
1699,['247']
1700,"['176', '029', '066', '078', 'Strain027', 'CloneA-15', '078ecdc', 'CloneB-14', 'CloneAT-3', 'AI-56', '251', '063/1', '434', '444', '012', '078/4', '441/3', 'CloneA-6', '066/2', 'CloneAT-16', '045', '524', '519', '484', '045/1', '001', 'CloneAT-14', '063', '033', 'Strain630', 'CloneAT-17', '247', '542', 'CloneAT-1', '441', '027', 'CloneAT-12', 'CloneB-11', 'StrainCD196', 'CloneAT-11', 'CloneAT-7', 'CloneAT-8', 'CloneB-12', 'AI5', 'CloneAT-9', '126']"
1701,['063/1']
1702,['542']
