"accession","source_code","ribotype"
"SRR6009830","SRR",50
"SRR6009256","SRR",14
"SRR6009083","SRR",14
"SRR6009132","SRR",15
"SRR6009610","SRR",14
"SRR6009544","SRR",78
"SRR6009861","SRR",725
"SRR6009594","SRR",14
"SRR6009871","SRR",20
"SRR6009545","SRR",20
"SRR6009487","SRR",46
"SRR6009870","SRR",5
"SRR6009737","SRR",2
"SRR6009095","SRR",1
"SRR6009677","SRR",106
"SRR6009099","SRR",1
"SRR6008955","SRR",5
"SRR6009652","SRR",20
"SRR6009498","SRR",62
"SRR6009285","SRR",5
"SRR6008966","SRR",23
"SRR6009676","SRR",14
"SRR6009897","SRR",451
"SRR6009286","SRR",78
"SRR6009495","SRR",81
"SRR6008988","SRR",3
"SRR6009104","SRR",17
"SRR6009749","SRR",5
"SRR6009733","SRR",216
"SRR6009011","SRR",15
"SRR6009335","SRR",5
"SRR6009463","SRR",15
"SRR6009566","SRR",174
"SRR6009014","SRR",569
"SRR6009119","SRR",2
"SRR6009326","SRR",26
"SRR6009827","SRR",20
"SRR6009071","SRR",97
"SRR6009706","SRR",17
"SRR6009766","SRR",5
"SRR6009464","SRR",14
"SRR6009637","SRR",78
"SRR6009200","SRR",20
"SRR6009579","SRR",29
"SRR6009317","SRR",2
"SRR6009158","SRR",159
"SRR6009003","SRR",23
"SRR6008962","SRR",26
"SRR6009534","SRR",2
"SRR6009389","SRR",54
"SRR6008992","SRR",126
"SRR6009814","SRR",39
"SRR6009332","SRR",87
"SRR6009026","SRR",3
"SRR6009563","SRR",14
"SRR6009195","SRR",87
"SRR6009781","SRR",3
"SRR6009013","SRR",11
"SRR6009238","SRR",87
"SRR6009015","SRR",2
"SRR6009155","SRR",78
"SRR6009306","SRR",3
"SRR6009794","SRR",20
"SRR6009383","SRR",78
"SRR6009660","SRR",81
"SRR6009178","SRR",339
"SRR6009776","SRR",54
"SRR6009680","SRR",78
"SRR6009184","SRR",5
"SRR6009097","SRR",2
"SRR6009234","SRR",126
"SRR6009433","SRR",44
"SRR6009041","SRR",2
"SRR6009394","SRR",87
"SRR6009835","SRR",3
"SRR6009770","SRR",29
"SRR3631127","SRR",1
"SRR3631428","SRR",2
"SRR3631381","SRR",3
"SRR3631786","SRR",4
"SRR3631506","SRR",5
"SRR3631880","SRR",6
"SRR3631574","SRR",7
"SRR3631420","SRR",9
"SRR3631250","SRR",10
"SRR3631888","SRR",11
"SRR3631566","SRR",12
"SRR3631238","SRR",14
"SRR3631780","SRR",15
"SRR3631854","SRR",16
"SRR3631275","SRR",17
"SRR3631362","SRR",18
"SRR3631274","SRR",19
"SRR3631928","SRR",19
"SRR3631927","SRR",20
"SRR3631878","SRR",22
"SRR3631468","SRR",23
"SRR3631811","SRR",25
"SRR3631332","SRR",26
"SRR3631944","SRR",27
"SRR3631748","SRR",27
"SRR3631121","SRR",29
"SRR3631418","SRR",31
"SRR3631276","SRR",31
"SRR3631293","SRR",33
"SRR3631790","SRR",35
"SRR3631883","SRR",36
"SRR3631387","SRR",36
"SRR3631747","SRR",37
"SRR3631774","SRR",39
"SRR3631341","SRR",40
"SRR3631299","SRR",42
"SRR3631843","SRR",43
"SRR3631310","SRR",45
"SRR3631424","SRR",46
"SRR3631155","SRR",47
"SRR3631903","SRR",50
"SRR3631752","SRR",51
"SRR3631278","SRR",53
"SRR3631192","SRR",53
"SRR3631802","SRR",54
"SRR3631239","SRR",55
"SRR3631528","SRR",56
"SRR3631201","SRR",57
"SRR3631321","SRR",58
"SRR3631460","SRR",60
"SRR3631319","SRR",62
"SRR3631335","SRR",63
"SRR3631288","SRR",64
"SRR3631449","SRR",66
"SRR3631782","SRR",67
"SRR3631939","SRR",68
"SRR3631324","SRR",70
"SRR3631167","SRR",72
"SRR3631924","SRR",75
"SRR3631198","SRR",76
"SRR3631537","SRR",78
"SRR3631393","SRR",79
"SRR3631807","SRR",81
"SRR3631353","SRR",81
"SRR3631951","SRR",83
"SRR3631518","SRR",84
"SRR3631175","SRR",85
"SRR3631394","SRR",87
"SRR3631401","SRR",88
"SRR3631257","SRR",95
"SRR3631370","SRR",97
"SRR3631231","SRR",106
"SRR3631153","SRR",115
"SRR3631448","SRR",117
"SRR3631179","SRR",118
"SRR3631877","SRR",122
"SRR3631171","SRR",126
"SRR3631547","SRR",131
"SRR3631813","SRR",153
"SRR3631325","SRR",153
"SRR3631285","SRR",169
"SRR3631884","SRR",174
"SRR7308761","SRR",1
"SRR7309095","SRR",14
"SRR7309107","SRR",20
"SRR7309009","SRR",2
"SRR7308721","SRR",14
"SRR7309032","SRR",2
"SRR7308929","SRR",2
"SRR7308819","SRR",1
"SRR7308676","SRR",1
"SRR7308971","SRR",1
"SRR7308865","SRR",1
"SRR7309037","SRR",1
"SRR7308999","SRR",1
"SRR7308671","SRR",18
"SRR7309203","SRR",1
"SRR7309140","SRR",1
"SRR7309040","SRR",14
"SRR7308804","SRR",1
"SRR7308817","SRR",1
"SRR7309104","SRR",14
"SRR7308674","SRR",78
"SRR7308878","SRR",20
"SRR7308833","SRR",1
"SRR7308881","SRR",15
"SRR7308887","SRR",2
"SRR7309242","SRR",15
"SRR7308629","SRR",20
"SRR7309033","SRR",27
"SRR7308986","SRR",78
"SRR7308714","SRR",1
"SRR7308935","SRR",20
"SRR7308635","SRR",20
"SRR7308688","SRR",20
"SRR7308894","SRR",20
"SRR7309194","SRR",14
"SRR7308815","SRR",14
"SRR7308827","SRR",27
"SRR7308972","SRR",78
"SRR7309193","SRR",14
"SRR7309163","SRR",1
"SRR7308789","SRR",15
"SRR7308704","SRR",2
"SRR7308752","SRR",2
"SRR7309210","SRR",14
"SRR7308642","SRR",14
"SRR7308901","SRR",18
"SRR7308638","SRR",15
"SRR7308698","SRR",2
"SRR7309084","SRR",78
"SRR7309094","SRR",2
"SRR7308926","SRR",78
"SRR7308782","SRR",18
"SRR7308917","SRR",15
"SRR7308772","SRR",20
"SRR7308630","SRR",1
"SRR7308993","SRR",2
"SRR7308712","SRR",1
"SRR7309143","SRR",15
"SRR7308861","SRR",14
"SRR7309068","SRR",15
"SRR7308958","SRR",15
"SRR7309061","SRR",15
"SRR7308726","SRR",78
"SRR7308921","SRR",27
"SRR7308955","SRR",78
"SRR7308812","SRR",14
"SRR7308893","SRR",27
"SRR7308885","SRR",1
"SRR7308685","SRR",2
"SRR7308846","SRR",78
"SRR7308823","SRR",14
"SRR7308839","SRR",1
"SRR7308745","SRR",14
"SRR7308805","SRR",78
"SRR7308723","SRR",14
"SRR7308764","SRR",1
"SRR7308867","SRR",78
"SRR7309110","SRR",20
"SRR7309027","SRR",14
"SRR7308727","SRR",14
"SRR7308667","SRR",14
"SRR7308859","SRR",1
"SRR7309187","SRR",1
"SRR7309170","SRR",27
"SRR7308897","SRR",27
"SRR7308736","SRR",14
"SRR7308877","SRR",1
"SRR7309117","SRR",2
"SRR7308832","SRR",1
"SRR7308896","SRR",14
"SRR7309161","SRR",20
"SRR7308754","SRR",14
"SRR7308814","SRR",1
"SRR7309151","SRR",78
"SRR7309090","SRR",1
"SRR7309053","SRR",27
"SRR7309243","SRR",27
"SRR7309069","SRR",27
"SRR7308651","SRR",27
"SRR7308979","SRR",27
"SRR7308980","SRR",27
"SRR7309232","SRR",2
"SRR7308770","SRR",20
"SRR7308695","SRR",78
"SRR7309070","SRR",27
"SRR7308734","SRR",27
"SRR7309247","SRR",27
"SRR7309129","SRR",27
"SRR7308681","SRR",27
"SRR7309132","SRR",27
"SRR7308876","SRR",27
"SRR7308830","SRR",1
"SRR7309248","SRR",15
"SRR7308974","SRR",15
"SRR7309157","SRR",14
"SRR7309105","SRR",27
"SRR7308643","SRR",1
"SRR7308938","SRR",78
"SRR7308902","SRR",14
"SRR7308807","SRR",14
"SRR7308806","SRR",14
"SRR7309246","SRR",1
"SRR7308899","SRR",14
"SRR7308966","SRR",1
"SRR7308737","SRR",1
"SRR7308915","SRR",1
"SRR7308996","SRR",1
"SRR7309167","SRR",1
"SRR7308697","SRR",1
"SRR7308944","SRR",14
"SRR7308767","SRR",176
"SRR7308748","SRR",14
"SRR7309127","SRR",14
"SRR7308809","SRR",78
"SRR7308702","SRR",1
"SRR7308824","SRR",14
"SRR7308939","SRR",1
"SRR7309207","SRR",1
"SRR7308689","SRR",20
"SRR7309133","SRR",27
"SRR7309154","SRR",20
"SRR7308941","SRR",1
"SRR7309149","SRR",1
"SRR7309036","SRR",1
"SRR7308918","SRR",1
"SRR7308706","SRR",27
"SRR7308826","SRR",27
"SRR7308963","SRR",27
"SRR7309122","SRR",27
"SRR7309039","SRR",27
"SRR7309109","SRR",14
"SRR7308626","SRR",14
"SRR7309020","SRR",27
"SRR7308791","SRR",1
"SRR7309099","SRR",1
"SRR7308717","SRR",27
"SRR7309169","SRR",1
"SRR7309057","SRR",27
"SRR7308975","SRR",14
"SRR7309003","SRR",1
"SRR7309158","SRR",2
"SRR7309114","SRR",2
"SRR7308856","SRR",27
"SRR7308875","SRR",15
"SRR7309211","SRR",15
"SRR7309144","SRR",27
"SRR7309235","SRR",14
"SRR7308862","SRR",27
"SRR7308973","SRR",14
"SRR7308965","SRR",27
"SRR7309146","SRR",27
"SRR7309175","SRR",27
"SRR7309051","SRR",27
"SRR7308699","SRR",14
"SRR7308948","SRR",27
"SRR7309100","SRR",14
"SRR7308933","SRR",14
"SRR7308684","SRR",27
"SRR7308898","SRR",27
"SRR7309130","SRR",1
"SRR7308818","SRR",1
"SRR7308868","SRR",27
"SRR7309184","SRR",14
"SRR7308639","SRR",14
"SRR7309124","SRR",1
"SRR7308751","SRR",2
"SRR7308741","SRR",20
"SRR7308796","SRR",1
"SRR7308802","SRR",1
"SRR7309196","SRR",27
"SRR7308654","SRR",27
"SRR7308837","SRR",27
"SRR7308755","SRR",20
"SRR7309183","SRR",27
"SRR7308627","SRR",27
"SRR7308658","SRR",27
"SRR7309135","SRR",27
"SRR7309002","SRR",27
"SRR7308995","SRR",1
"SRR7309173","SRR",27
"SRR7308952","SRR",1
"SRR7309181","SRR",27
"SRR7309004","SRR",2
"SRR7308820","SRR",14
"SRR7308740","SRR",27
"SRR7308850","SRR",27
"SRR7309078","SRR",1
"SRR7309118","SRR",27
"SRR7309091","SRR",27
"SRR7308937","SRR",27
"SRR7308845","SRR",2
"SRR7309180","SRR",27
"SRR7308633","SRR",2
"SRR7309038","SRR",1
"SRR7308659","SRR",2
"SRR7309034","SRR",1
"SRR7309016","SRR",27
"SRR7308634","SRR",27
"SRR7309128","SRR",2
"SRR7308739","SRR",27
"SRR7308709","SRR",20
"SRR7308829","SRR",27
"SRR7308666","SRR",27
"SRR7309042","SRR",27
"SRR7308906","SRR",27
"SRR7308664","SRR",27
"SRR7308636","SRR",27
"SRR7308637","SRR",27
"SRR7308983","SRR",27
"SRR7308780","SRR",27
"SRR7308656","SRR",27
"SRR7308828","SRR",27
"SRR7309083","SRR",27
"SRR7308776","SRR",1
"SRR7308854","SRR",27
"SRR7308930","SRR",18
"SRR7309049","SRR",78
"SRR7308838","SRR",78
"SRR7308905","SRR",20
"SRR7308866","SRR",2
"SRR7309141","SRR",2
"SRR7308873","SRR",20
"SRR7309028","SRR",14
"SRR7309080","SRR",27
"SRR7308900","SRR",78
"SRR7308998","SRR",27
"SRR7308869","SRR",176
"SRR7309189","SRR",27
"SRR7308821","SRR",14
"SRR7308701","SRR",1
"SRR7308961","SRR",27
"SRR7309188","SRR",14
"SRR7309190","SRR",18
"SRR7309113","SRR",176
"SRR7308783","SRR",27
"SRR7309179","SRR",176
"SRR7309079","SRR",27
"SRR7309206","SRR",27
"SRR7309220","SRR",14
"SRR7308743","SRR",27
"SRR7308722","SRR",176
"SRR7308730","SRR",27
"SRR7308690","SRR",27
"SRR7308990","SRR",27
"SRR7309233","SRR",27
"SRR7308883","SRR",27
"SRR7308768","SRR",1
"SRR7309236","SRR",2
"SRR7308967","SRR",27
"SRR7308884","SRR",27
"SRR7308728","SRR",27
"SRR7308934","SRR",14
"SRR7308871","SRR",27
"SRR7308718","SRR",1
"SRR7309245","SRR",2
"SRR7309086","SRR",27
"SRR7308707","SRR",27
"SRR7309093","SRR",27
"SRR7308788","SRR",27
"SRR7308987","SRR",27
"SRR7308680","SRR",14
"SRR7308997","SRR",1
"SRR7309111","SRR",1
"SRR7309197","SRR",176
"SRR7308765","SRR",14
"SRR7309244","SRR",176
"SRR7308925","SRR",14
"SRR7308825","SRR",176
"SRR7308710","SRR",14
"SRR7309204","SRR",27
"SRR7309221","SRR",27
"SRR7309029","SRR",27
"SRR7308653","SRR",27
"SRR7308711","SRR",27
"SRR7308647","SRR",27
"SRR7308962","SRR",27
"SRR7308720","SRR",1
"SRR7308784","SRR",14
"SRR7308724","SRR",27
"SRR7308729","SRR",27
"SRR7308853","SRR",27
"SRR7309241","SRR",27
"SRR7308655","SRR",27
"SRR7308663","SRR",27
"SRR7309120","SRR",27
"SRR7308892","SRR",27
"SRR7309166","SRR",27
"SRR7308923","SRR",27
"SRR7308725","SRR",78
"SRR7309239","SRR",18
"SRR7308644","SRR",20
"SRR7308816","SRR",18
"SRR7308628","SRR",18
"SRR7309013","SRR",18
"SRR7309045","SRR",356
"SRR7309012","SRR",18
"SRR7308763","SRR",18
"SRR17631120","SRR",NA
"SRR7308795","SRR",18
"SRR7308831","SRR",78
"SRR7308687","SRR",20
"SRR7308640","SRR",27
"SRR7309088","SRR",356
"SRR7309054","SRR",27
"SRR7308907","SRR",14
"SRR7308692","SRR",1
"SRR7308855","SRR",356
"SRR7309025","SRR",78
"SRR7309215","SRR",18
"SRR7309178","SRR",356
"SRR7308774","SRR",356
"SRR7308970","SRR",356
"SRR7308749","SRR",356
"SRR7309022","SRR",356
"SRR7309195","SRR",18
"SRR7309041","SRR",356
"SRR7309156","SRR",18
"SRR7308992","SRR",18
"SRR7309199","SRR",18
"SRR7309000","SRR",14
"SRR7309217","SRR",2
"SRR3629743","SRR",18
"SRR3629478","SRR",18
"SRR3629592","SRR",356
"SRR3629784","SRR",356
"SRR3629782","SRR",356
"SRR3629761","SRR",18
"SRR3629637","SRR",27
"SRR3629458","SRR",18
"SRR3629770","SRR",18
"SRR3629481","SRR",356
"SRR3629496","SRR",356
"SRR3629331","SRR",356
"SRR3629621","SRR",356
"SRR3629435","SRR",356
"SRR3629601","SRR",52
"SRR3629384","SRR",52
"SRR3629794","SRR",18
"SRR3629327","SRR",18
"SRR3629568","SRR",356
"SRR3629771","SRR",18
"SRR3629529","SRR",18
"SRR3629471","SRR",356
"SRR3629515","SRR",356
"SRR3629482","SRR",18
"SRR3629520","SRR",18
"SRR3629682","SRR",18
"SRR3629674","SRR",18
"SRR3629433","SRR",18
"SRR3629722","SRR",18
"SRR3629781","SRR",18
"SRR3629705","SRR",18
"SRR3629541","SRR",356
"SRR3629296","SRR",356
"SRR3629571","SRR",18
"SRR3629708","SRR",356
"SRR3629522","SRR",356
"SRR3629457","SRR",356
"SRR3629509","SRR",356
"SRR3629426","SRR",356
"SRR3629483","SRR",27
"SRR3629508","SRR",18
"SRR3629527","SRR",18
"SRR3629632","SRR",18
"SRR3629667","SRR",356
"SRR3629790","SRR",356
"SRR3629580","SRR",356
"SRR3629493","SRR",356
"SRR3629736","SRR",356
"SRR3629737","SRR",18
"SRR3629312","SRR",18
"SRR3629468","SRR",18
"SRR3629778","SRR",18
"ERR026419","ERR",27
"ERR026425","ERR",27
"ERR029489","ERR",27
"ERR029509","ERR",27
"ERR030338","ERR",27
"ERR030343","ERR",27
"ERR031708","ERR",27
"ERR044813","ERR",27
"ERR045750","ERR",27
"ERR045755","ERR",27
"ERR045756","ERR",27
"ERR045758","ERR",27
"ERR111456","ERR",27
"ERR111457","ERR",27
"ERR111458","ERR",27
"ERR111459","ERR",27
"ERR111460","ERR",27
"ERR111461","ERR",27
"ERR111462","ERR",27
"ERR111463","ERR",27
"ERR111465","ERR",27
"SRR3630954","SRR",106
"SRR3630353","SRR",15
"SRR3630036","SRR",27
"SRR3630612","SRR",27
"SRR3630569","SRR",15
"SRR3630858","SRR",106
"SRR3630045","SRR",15
"SRR3630408","SRR",15
"SRR3630895","SRR",15
"SRR3630578","SRR",15
"SRR3630270","SRR",15
"SRR3630236","SRR",106
"ERR272258","ERR",15
"SRR3630607","SRR",106
"ERR272250","ERR",15
"SRR3630239","SRR",106
"SRR3630914","SRR",106
"SRR3630846","SRR",106
"SRR3630280","SRR",106
"SRR3630426","SRR",106
"SRR3630080","SRR",106
"SRR3630878","SRR",27
"SRR3630544","SRR",27
"SRR17631302","SRR",NA
"SRR3630939","SRR",27
"SRR3630374","SRR",27
"SRR3630279","SRR",27
"SRR3630623","SRR",106
"SRR3630869","SRR",15
"SRR3630918","SRR",106
"SRR3630904","SRR",27
"SRR3630575","SRR",106
"SRR3630035","SRR",106
"ERR272253","ERR",15
"SRR3630086","SRR",15
"SRR3630580","SRR",106
"SRR3631832","SRR",15
"SRR3630250","SRR",27
"SRR3630112","SRR",27
"SRR3338226","SRR",15
"SRR3357658","SRR",15
"SRR3355872","SRR",15
"SRR3355505","SRR",106
"SRR3355419","SRR",27
"SRR3356336","SRR",15
"SRR3356136","SRR",106
"SRR3630875","SRR",106
"ERR272260","ERR",15
"SRR3630434","SRR",15
"SRR3630898","SRR",27
"SRR3630131","SRR",15
"SRR3631556","SRR",15
"SRR3630866","SRR",106
"SRR3630396","SRR",106
"SRR3630937","SRR",27
"SRR3630180","SRR",15
"SRR3630935","SRR",27
"SRR3630055","SRR",106
"SRR3630381","SRR",15
"SRR3630179","SRR",106
"SRR3630139","SRR",15
"ERR272249","ERR",15
"SRR3630577","SRR",15
"SRR3630193","SRR",106
"SRR17631280","SRR",NA
"SRR3630863","SRR",106
"SRR3630919","SRR",106
"SRR3630259","SRR",27
"SRR3630124","SRR",27
"SRR3630110","SRR",106
"SRR3630401","SRR",106
"SRR3630210","SRR",15
"SRR3630842","SRR",15
"SRR3630367","SRR",106
"SRR3630617","SRR",106
"SRR3630096","SRR",27
"SRR3630022","SRR",27
"SRR3630837","SRR",106
"SRR3630932","SRR",27
"SRR3630194","SRR",106
"SRR3630948","SRR",15
"SRR3630051","SRR",27
"SRR3630260","SRR",15
"SRR17631194","SRR",NA
"SRR3630591","SRR",106
"SRR3630862","SRR",106
"SRR3630063","SRR",106
"SRR3630101","SRR",106
"SRR3630958","SRR",106
"SRR3630288","SRR",106
"ERR272259","ERR",15
"SRR3630611","SRR",27
"SRR3630959","SRR",106
"SRR3630174","SRR",106
"SRR3630169","SRR",106
"SRR3630166","SRR",15
"SRR3630492","SRR",27
"SRR3630191","SRR",106
"SRR3630125","SRR",106
"SRR3630097","SRR",27
"SRR3630076","SRR",27
"SRR3630941","SRR",106
"SRR3630550","SRR",106
"SRR3630861","SRR",15
"SRR3630238","SRR",106
"ERR272251","ERR",15
"SRR3630208","SRR",27
"SRR3630285","SRR",27
"SRR3630888","SRR",27
"SRR3630557","SRR",106
"SRR3630338","SRR",15
"SRR3630384","SRR",27
"ERR272261","ERR",15
"SRR17631195","SRR",NA
"SRR3630425","SRR",15
"SRR3630836","SRR",15
"SRR3630170","SRR",106
"SRR3630619","SRR",27
"SRR3630352","SRR",106
"SRR17631039","SRR",NA
"SRR3630276","SRR",27
"SRR3630219","SRR",15
"SRR3630609","SRR",27
"SRR3630340","SRR",15
"SRR3630881","SRR",27
"SRR3630103","SRR",106
"SRR3630122","SRR",15
"ERR272252","ERR",15
"ERR272248","ERR",15
"SRR3630360","SRR",15
"SRR3630129","SRR",27
"SRR17631149","SRR",NA
"SRR3631137","SRR",27
"SRR3630594","SRR",106
"SRR17631000","SRR",NA
"SRR3630877","SRR",106
"SRR3630621","SRR",27
"SRR3630847","SRR",15
"SRR3630246","SRR",106
"SRR3630057","SRR",27
"SRR3630363","SRR",27
"SRR3630392","SRR",27
"SRR3630870","SRR",106
"SRR3630398","SRR",27
"SRR3630415","SRR",27
"SRR3630555","SRR",106
"SRR3630237","SRR",27
"SRR3630067","SRR",27
"SRR3630387","SRR",27
"SRR3630031","SRR",27
"SRR3630020","SRR",27
"SRR3630871","SRR",27
"SRR3630182","SRR",106
"SRR3630390","SRR",106
"SRR3630357","SRR",27
"SRR3630127","SRR",106
"SRR3630344","SRR",27
"SRR3630089","SRR",27
"SRR3630361","SRR",15
"SRR3630171","SRR",15
"SRR3630077","SRR",106
"SRR3630850","SRR",27
"SRR3630554","SRR",106
"SRR3630079","SRR",15
"SRR3630551","SRR",27
"SRR3630347","SRR",106
"SRR3631385","SRR",15
"SRR3631850","SRR",15
"SRR3630356","SRR",27
"SRR3630224","SRR",106
"SRR3630277","SRR",15
"SRR3630407","SRR",106
"SRR3357844","SRR",27
"SRR3355421","SRR",127
"SRR3356258","SRR",78
"SRR3356329","SRR",277
"SRR3357647","SRR",126
"SRR3355465","SRR",15
"SRR3355977","SRR",3
"SRR17631106","SRR",NA
"SRR3356277","SRR",21
"SRR3355409","SRR",15
"SRR3356215","SRR",23
"SRR3355882","SRR",78
"SRR3357918","SRR",23
"SRR3355834","SRR",27
"SRR3335194","SRR",NA
"SRR3355430","SRR",12
"SRR3355925","SRR",18
"SRR3337512","SRR",15
"SRR17631405","SRR",NA
"SRR3355923","SRR",27
"SRR3355843","SRR",27
"SRR3357942","SRR",54
"SRR17631178","SRR",NA
"SRR3356111","SRR",27
"SRR3356226","SRR",106
"SRR3355350","SRR",106
"SRR3355936","SRR",27
"SRR3355424","SRR",2
"SRR3335268","SRR",27
"SRR3356162","SRR",27
"SRR3355443","SRR",27
"SRR3337519","SRR",15
"SRR3357949","SRR",78
"SRR3356243","SRR",27
"SRR3335524","SRR",78
"SRR3356315","SRR",258
"SRR3355411","SRR",12
"SRR3356120","SRR",2
"SRR3335913","SRR",29
"SRR3356202","SRR",27
"SRR3355938","SRR",27
"SRR3356229","SRR",11
"SRR3355449","SRR",15
"SRR3356131","SRR",18
"SRR3356328","SRR",27
"SRR3356250","SRR",14
"SRR3335971","SRR",17
"SRR3355793","SRR",27
"SRR3357956","SRR",23
"SRR3355391","SRR",15
"SRR3355719","SRR",15
"SRR3357624","SRR",76
"SRR3338573","SRR",13
"SRR3355836","SRR",27
"SRR3336003","SRR",78
"SRR3357672","SRR",12
"SRR3357917","SRR",15
"SRR3337743","SRR",27
"SRR3338089","SRR",329
"SRR3355436","SRR",54
"SRR17631230","SRR",NA
"SRR3357649","SRR",26
"SRR3356184","SRR",2
"SRR3355981","SRR",106
"SRR3335269","SRR",NA
"SRR3355937","SRR",220
"SRR3356212","SRR",20
"SRR3357521","SRR",23
"SRR3357618","SRR",2
"SRR3355408","SRR",23
"SRR3355880","SRR",5
"SRR3356266","SRR",5
"SRR3355919","SRR",78
"SRR3355412","SRR",18
"SRR3356245","SRR",106
"SRR3338947","SRR",276
"SRR3356101","SRR",14
"SRR3356257","SRR",5
"SRR17631158","SRR",NA
"SRR3355890","SRR",276
"SRR3355433","SRR",26
"SRR3338275","SRR",106
"SRR3338188","SRR",93
"SRR3338134","SRR",81
"SRR3355438","SRR",2
"SRR3356173","SRR",3
"SRR3356253","SRR",23
"SRR3356217","SRR",18
"SRR3355915","SRR",175
"SRR3357983","SRR",23
"SRR3358286","SRR",23
"SRR3338146","SRR",20
"SRR3356127","SRR",20
"SRR3334889","SRR",14
"SRR3355800","SRR",2
"SRR3356307","SRR",14
"SRR3336057","SRR",2
"SRR3338480","SRR",29
"SRR3338892","SRR",54
"SRR3355944","SRR",14
"SRR3356230","SRR",216
"SRR3339036","SRR",17
"SRR3355928","SRR",54
"SRR3355866","SRR",78
"SRR3335981","SRR",111
"SRR3356200","SRR",5
"SRR3357953","SRR",24
"SRR3338497","SRR",14
"SRR3355794","SRR",50
"SRR3357635","SRR",NA
"SRR3356357","SRR",27
"SRR3358283","SRR",106
"SRR3357511","SRR",153
"SRR3355855","SRR",20
"SRR3357943","SRR",5
"SRR3356332","SRR",12
"SRR3356141","SRR",81
"SRR3338107","SRR",NA
"SRR3337756","SRR",14
"SRR3357622","SRR",14
"SRR3339321","SRR",27
"SRR3357550","SRR",78
"SRR3355913","SRR",27
"SRR3356145","SRR",78
"SRR3356236","SRR",26
"SRR3338483","SRR",27
"SRR3337673","SRR",27
"SRR3356147","SRR",27
"SRR3356317","SRR",NA
"SRR3357852","SRR",NA
"SRR3355852","SRR",27
"SRR3356244","SRR",5
"SRR3355478","SRR",3
"SRR3339313","SRR",NA
"SRR3358282","SRR",46
"SRR3335478","SRR",2
"SRR3335550","SRR",2
"SRR3355378","SRR",20
"SRR17631062","SRR",NA
"SRR3355368","SRR",20
"SRR3357674","SRR",2
"SRR3356167","SRR",27
"SRR3355934","SRR",23
"SRR3357520","SRR",27
"SRR3355889","SRR",27
"SRR3356297","SRR",20
"SRR3355406","SRR",14
"SRR3356234","SRR",78
"SRR3356355","SRR",27
"SRR3355348","SRR",NA
"SRR3356206","SRR",2
"SRR3355455","SRR",27
"SRR3357988","SRR",2
"SRR3356301","SRR",216
"SRR3355349","SRR",27
"SRR17631011","SRR",NA
"SRR3335968","SRR",70
"SRR3355446","SRR",78
"SRR3335843","SRR",23
"SRR3355902","SRR",258
"SRR3356267","SRR",15
"SRR3357538","SRR",78
"SRR3356033","SRR",27
"SRR3338544","SRR",76
"SRR3356311","SRR",15
"SRR3355905","SRR",2
"SRR3338501","SRR",81
"SRR3355848","SRR",NA
"SRR3355904","SRR",5
"SRR3356351","SRR",18
"SRR3358135","SRR",15
"SRR3355751","SRR",54
"SRR3355472","SRR",NA
"SRR3356331","SRR",11
"SRR3356216","SRR",5
"SRR3337509","SRR",2
"SRR3337713","SRR",NA
"SRR3356185","SRR",2
"SRR3355402","SRR",288
"SRR3355440","SRR",27
"SRR3355723","SRR",27
"SRR3356314","SRR",78
"SRR3355949","SRR",15
"SRR3355878","SRR",NA
"SRR17631198","SRR",NA
"SRR3356294","SRR",2
"SRR3355429","SRR",5
"SRR3337679","SRR",78
"SRR3355851","SRR",78
"SRR3338757","SRR",5
"SRR3358034","SRR",81
"SRR3357639","SRR",78
"SRR3355364","SRR",NA
"SRR3338770","SRR",78
"SRR3356334","SRR",22
"SRR3339360","SRR",78
"SRR17631440","SRR",NA
"SRR3339379","SRR",2
"SRR3355484","SRR",27
"SRR3356306","SRR",14
"SRR3355891","SRR",62
"SRR3356353","SRR",27
"SRR3338553","SRR",27
"SRR3355875","SRR",NA
"SRR3355474","SRR",27
"SRR3355468","SRR",341
"SRR3357505","SRR",2
"SRR3355931","SRR",27
"SRR3357934","SRR",27
"SRR3358018","SRR",87
"SRR3357944","SRR",5
"SRR3337506","SRR",2
"SRR3358285","SRR",20
"SRR3355897","SRR",27
"SRR3357651","SRR",2
"SRR3356106","SRR",14
"SRR17631402","SRR",NA
"SRR3336085","SRR",2
"SRR3357939","SRR",81
"SRR3356338","SRR",14
"SRR3355441","SRR",81
"SRR3355921","SRR",20
"SRR3335200","SRR",NA
"SRR3338895","SRR",27
"SRR17631033","SRR",NA
"SRR3357973","SRR",14
"SRR3355476","SRR",15
"SRR3338463","SRR",27
"SRR3357646","SRR",20
"SRR3356135","SRR",11
"SRR3356177","SRR",15
"SRR3356272","SRR",15
"SRR3356139","SRR",22
"SRR3356104","SRR",78
"SRR3357525","SRR",27
"SRR3357518","SRR",27
"SRR3335227","SRR",27
"SRR3355417","SRR",14
"SRR3355846","SRR",14
"SRR3355456","SRR",15
"SRR3338491","SRR",15
"SRR3356278","SRR",14
"SRR3338075","SRR",14
"SRR3334865","SRR",78
"SRR3356274","SRR",27
"SRR3358193","SRR",2
"SRR3356182","SRR",27
"SRR3355750","SRR",27
"SRR3357851","SRR",NA
"SRR3357935","SRR",78
"SRR3355362","SRR",27
"SRR3355461","SRR",27
"SRR17631093","SRR",NA
"SRR3357763","SRR",15
